source_file,section,instance,family,family_group,P,radiusCoeff,alpha,beta,feasible,metric,value
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,3.0,0.7,0.2,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,3.0,0.7,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,3.0,0.7,0.2,True,total_distance,171.03599546917604
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.7,0.4,False,computation_time,3.16
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.7,0.4,False,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.7,0.4,False,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.7,0.4,False,time_window_violations,3.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.7,0.4,False,total_distance,218.6973152642205
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,2.0,0.7,1.0,True,computation_time,3.16
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,2.0,0.7,1.0,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,2.0,0.7,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,2.0,0.7,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,2.0,0.7,1.0,True,total_distance,169.8794572898442
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,2.0,1.0,0.6,True,computation_time,2.01
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,2.0,1.0,0.6,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,2.0,1.0,0.6,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,2.0,1.0,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,2.0,1.0,0.6,True,total_distance,169.8794572898442
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.3,0.4,True,computation_time,4.58
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.3,0.4,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.3,0.4,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.3,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.3,0.4,True,total_distance,239.48834813099705
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,2.0,0.3,0.8,True,computation_time,2.01
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,2.0,0.3,0.8,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,2.0,0.3,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,2.0,0.3,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,2.0,0.3,0.8,True,total_distance,169.8794572898442
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,5.0,0.5,0.2,True,computation_time,4.59
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,5.0,0.5,0.2,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,5.0,0.5,0.2,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,5.0,0.5,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,5.0,0.5,0.2,True,total_distance,295.8006947801445
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.9,0.6,False,computation_time,3.18
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.9,0.6,False,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.9,0.6,False,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.9,0.6,False,time_window_violations,3.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,1.5,0.9,0.6,False,total_distance,218.69731526422046
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.4,2.0,0.5,0.6,True,computation_time,1.68
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.4,2.0,0.5,0.6,True,n_coarsened,3.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.4,2.0,0.5,0.6,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.4,2.0,0.5,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.4,2.0,0.5,0.6,True,total_distance,171.99824013889548
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.3,1.0,0.7,0.4,True,computation_time,1.14
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.3,1.0,0.7,0.4,True,n_coarsened,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.3,1.0,0.7,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.3,1.0,0.7,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.3,1.0,0.7,0.4,True,total_distance,171.99824013889548
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,3.0,0.9,0.4,True,computation_time,4.59
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,3.0,0.9,0.4,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,3.0,0.9,0.4,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,3.0,0.9,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.8,3.0,0.9,0.4,True,total_distance,287.1767206365256
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,2.0,1.0,0.8,True,computation_time,3.22
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,2.0,1.0,0.8,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,2.0,1.0,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,2.0,1.0,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,2.0,1.0,0.8,True,total_distance,218.52973525353363
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.4,0.5,1.0,1.0,True,computation_time,1.68
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.4,0.5,1.0,1.0,True,n_coarsened,3.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.4,0.5,1.0,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.4,0.5,1.0,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.4,0.5,1.0,1.0,True,total_distance,171.99824013889548
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,1.5,0.9,1.0,True,computation_time,2.09
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,1.5,0.9,1.0,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,1.5,0.9,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,1.5,0.9,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,1.5,0.9,1.0,True,total_distance,169.8794572898442
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,2.0,0.9,0.4,True,computation_time,2.15
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,2.0,0.9,0.4,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,2.0,0.9,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,2.0,0.9,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.5,2.0,0.9,0.4,True,total_distance,169.8794572898442
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,0.5,0.7,0.4,True,computation_time,3.19
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,0.5,0.7,0.4,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,0.5,0.7,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,0.5,0.7,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.6,0.5,0.7,0.4,True,total_distance,169.8794572898442
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,2.0,0.5,0.2,True,computation_time,3.15
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,2.0,0.5,0.2,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,2.0,0.5,0.2,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,2.0,0.5,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC103,RC,RC1,0.7,2.0,0.5,0.2,True,total_distance,203.61201974748775
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.3,2.0,0.9,0.6,True,computation_time,1.13
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.3,2.0,0.9,0.6,True,n_coarsened,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.3,2.0,0.9,0.6,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.3,2.0,0.9,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.3,2.0,0.9,0.6,True,total_distance,188.49117535306667
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,5.0,0.3,0.6,True,computation_time,4.68
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,5.0,0.3,0.6,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,5.0,0.3,0.6,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,5.0,0.3,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,5.0,0.3,0.6,True,total_distance,291.92118660826117
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,5.0,0.9,0.8,True,computation_time,2.05
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,5.0,0.9,0.8,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,5.0,0.9,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,5.0,0.9,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,5.0,0.9,0.8,True,total_distance,171.03599546917604
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,0.5,1.0,1.0,True,computation_time,4.71
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,0.5,1.0,1.0,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,0.5,1.0,1.0,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,0.5,1.0,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,0.5,1.0,1.0,True,total_distance,280.8652548805288
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,5.0,0.7,1.0,True,computation_time,2.04
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,5.0,0.7,1.0,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,5.0,0.7,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,5.0,0.7,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,5.0,0.7,1.0,True,total_distance,219.46108506783457
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,3.0,1.0,0.8,True,computation_time,4.59
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,3.0,1.0,0.8,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,3.0,1.0,0.8,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,3.0,1.0,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,3.0,1.0,0.8,True,total_distance,247.257664180516
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,3.0,0.3,0.4,True,computation_time,1.64
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,3.0,0.3,0.4,True,n_coarsened,3.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,3.0,0.3,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,3.0,0.3,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,3.0,0.3,0.4,True,total_distance,183.95839434340095
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,3.0,0.3,0.2,True,computation_time,2.04
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,3.0,0.3,0.2,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,3.0,0.3,0.2,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,3.0,0.3,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,3.0,0.3,0.2,True,total_distance,219.46108506783457
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,0.5,0.7,0.4,True,computation_time,4.76
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,0.5,0.7,0.4,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,0.5,0.7,0.4,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,0.5,0.7,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,0.5,0.7,0.4,True,total_distance,288.9472711361076
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,1.0,0.9,0.2,True,computation_time,3.23
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,1.0,0.9,0.2,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,1.0,0.9,0.2,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,1.0,0.9,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,1.0,0.9,0.2,True,total_distance,226.2471319363837
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,0.5,1.0,0.6,True,computation_time,4.79
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,0.5,1.0,0.6,True,n_coarsened,6.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,0.5,1.0,0.6,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,0.5,1.0,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,0.5,1.0,0.6,True,total_distance,328.8166513775867
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,5.0,1.0,1.0,True,computation_time,1.65
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,5.0,1.0,1.0,True,n_coarsened,3.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,5.0,1.0,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,5.0,1.0,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,5.0,1.0,1.0,True,total_distance,183.95839434340095
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.3,1.0,0.3,0.8,True,computation_time,1.8
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.3,1.0,0.3,0.8,True,n_coarsened,3.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.3,1.0,0.3,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.3,1.0,0.3,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.3,1.0,0.3,0.8,True,total_distance,188.49117535306664
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,1.5,1.0,1.0,True,computation_time,2.03
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,1.5,1.0,1.0,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,1.5,1.0,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,1.5,1.0,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,1.5,1.0,1.0,True,total_distance,226.46855677139848
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.5,0.8,True,computation_time,3.15
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.5,0.8,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.5,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.5,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.5,0.8,True,total_distance,214.3938242401818
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.7,0.4,True,computation_time,3.15
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.7,0.4,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.7,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.7,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.7,0.4,True,total_distance,188.49117535306664
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,1.5,0.7,0.8,True,computation_time,3.17
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,1.5,0.7,0.8,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,1.5,0.7,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,1.5,0.7,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,1.5,0.7,0.8,True,total_distance,227.16030483870267
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.7,2.0,0.7,0.8,False,computation_time,3.18
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.7,2.0,0.7,0.8,False,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.7,2.0,0.7,0.8,False,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.7,2.0,0.7,0.8,False,time_window_violations,1.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.7,2.0,0.7,0.8,False,total_distance,181.27703207908687
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,1.5,0.3,0.2,True,computation_time,2.01
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,1.5,0.3,0.2,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,1.5,0.3,0.2,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,1.5,0.3,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,1.5,0.3,0.2,True,total_distance,224.84153242050854
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,1.0,1.0,1.0,True,computation_time,1.65
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,1.0,1.0,1.0,True,n_coarsened,3.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,1.0,1.0,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,1.0,1.0,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.4,1.0,1.0,1.0,True,total_distance,188.49117535306667
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,2.0,1.0,0.4,True,computation_time,7.66
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,2.0,1.0,0.4,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,2.0,1.0,0.4,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,2.0,1.0,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,2.0,1.0,0.4,True,total_distance,294.72991181540004
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,2.0,1.0,0.8,True,computation_time,2.07
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,2.0,1.0,0.8,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,2.0,1.0,0.8,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,2.0,1.0,0.8,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,2.0,1.0,0.8,True,total_distance,214.3938242401818
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.9,1.0,True,computation_time,3.17
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.9,1.0,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.9,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.9,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.9,1.0,True,total_distance,250.21997075098867
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,3.0,0.7,0.2,True,computation_time,2.03
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,3.0,0.7,0.2,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,3.0,0.7,0.2,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,3.0,0.7,0.2,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,3.0,0.7,0.2,True,total_distance,219.54068369724695
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,1.5,0.7,0.4,True,computation_time,7.52
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,1.5,0.7,0.4,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,1.5,0.7,0.4,True,num_vehicles,3.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,1.5,0.7,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,1.5,0.7,0.4,True,total_distance,291.7006348562415
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.7,2.0,0.7,1.0,True,computation_time,3.15
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.7,2.0,0.7,1.0,True,n_coarsened,5.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.7,2.0,0.7,1.0,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.7,2.0,0.7,1.0,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.7,2.0,0.7,1.0,True,total_distance,219.1009255568335
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,2.0,1.0,0.6,True,computation_time,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,2.0,1.0,0.6,True,n_coarsened,4.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,2.0,1.0,0.6,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,2.0,1.0,0.6,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.5,2.0,1.0,0.6,True,total_distance,224.92113104992086
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,1.5,0.3,0.4,True,computation_time,7.6
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,1.5,0.3,0.4,True,n_coarsened,7.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,1.5,0.3,0.4,True,num_vehicles,2.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,1.5,0.3,0.4,True,time_window_violations,0.0
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.8,1.5,0.3,0.4,True,total_distance,195.68180485871093
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.3,0.8,True,computation_time,3.16
hyperparameter_for_RC.json,per_instance_trials,RC104,RC,RC1,0.6,2.0,0.3,0.8,True,n_coarsened,5.0
